estado_abrev,regional_nome,municipio,municipio_id_sdv
CE,Fortaleza,Aquiraz,230100
CE,Fortaleza,Cascavel,230350
CE,Fortaleza,Chorozinho,230395
CE,Fortaleza,Eusébio,230428
CE,Fortaleza,Fortaleza,230440
CE,Fortaleza,Horizonte,230523
CE,Fortaleza,Itaitinga,230625
CE,Fortaleza,Ocara,230945
CE,Fortaleza,Pacajus,230960
CE,Fortaleza,Pindoretama,231085
CE,Icó,Baixio,230180
CE,Icó,Cedro,230380
CE,Icó,Icó,230540
CE,Icó,Ipaumirim,230570
CE,Icó,Lavras da Mangabeira,230750
CE,Icó,Orós,230950
CE,Icó,Umari,231370
CE,Iguatu,Acopiara,230030
CE,Iguatu,Cariús,230330
CE,Iguatu,Catarina,230360
CE,Iguatu,Deputado Irapuan Pinheiro,230426
CE,Iguatu,Iguatu,230550
CE,Iguatu,Jucás,230740
CE,Iguatu,Mombaça,230850
CE,Iguatu,Piquet Carneiro,231090
CE,Iguatu,Quixelô,231135
CE,Iguatu,Saboeiro,231190
CE,Itapipoca,Amontada,230075
CE,Itapipoca,Itapipoca,230640
CE,Itapipoca,Miraíma,230837
CE,Itapipoca,Trairi,231350
CE,Itapipoca,Tururu,231355
CE,Itapipoca,Uruburetama,231380
CE,Juazeiro do Norte,Barbalha,230190
CE,Juazeiro do Norte,Caririaçu,230320
CE,Juazeiro do Norte,Granjeiro,230480
CE,Juazeiro do Norte,Jardim,230710
CE,Juazeiro do Norte,Juazeiro do Norte,230730
CE,Juazeiro do Norte,Missão Velha,230840
CE,Limoeiro do Norte,Alto Santo,230070
CE,Limoeiro do Norte,Ererê,230427
CE,Limoeiro do Norte,Iracema,230600
CE,Limoeiro do Norte,Jaguaribara,230680
CE,Limoeiro do Norte,Jaguaribe,230690
CE,Limoeiro do Norte,Limoeiro do Norte,230760
CE,Limoeiro do Norte,Pereiro,231080
CE,Limoeiro do Norte,Potiretama,231123
CE,Limoeiro do Norte,Quixeré,231150
CE,Limoeiro do Norte,São João do Jaguaribe,231250
CE,Limoeiro do Norte,Tabuleiro do Norte,231310
CE,Maracanaú,Acarape,230015
CE,Maracanaú,Barreira,230195
CE,Maracanaú,Guaiúba,230495
CE,Maracanaú,Maracanaú,230765
CE,Maracanaú,Maranguape,230770
CE,Maracanaú,Pacatuba,230970
CE,Maracanaú,Palmácia,231010
CE,Maracanaú,Redenção,231160
CE,Quixadá,Banabuiú,230185
CE,Quixadá,Choró,230393
CE,Quixadá,Ibaretama,230526
CE,Quixadá,Milhã,230835
CE,Quixadá,Pedra Branca,231050
CE,Quixadá,Quixadá,231130
CE,Quixadá,Quixeramobim,231140
CE,Quixadá,Senador Pompeu,231270
CE,Quixadá,Solonópole,231300
CE,Russas,Ibicuitinga,230533
CE,Russas,Jaguaretama,230670
CE,Russas,Jaguaruana,230700
CE,Russas,Morada Nova,230870
CE,Russas,Palhano,231000
CE,Russas,Russas,231180
CE,Sobral,Alcântaras,230050
CE,Sobral,Cariré,230310
CE,Sobral,Catunda,230365
CE,Sobral,Coreaú,230400
CE,Sobral,Forquilha,230435
CE,Sobral,Frecheirinha,230450
CE,Sobral,Graça,230465
CE,Sobral,Groaíras,230490
CE,Sobral,Hidrolândia,230520
CE,Sobral,Ipu,230580
CE,Sobral,Irauçuba,230610
CE,Sobral,Massapê,230800
CE,Sobral,Meruoca,230820
CE,Sobral,Moraújo,230880
CE,Sobral,Mucambo,230900
CE,Sobral,Pacujá,230990
CE,Sobral,Pires Ferreira,231095
CE,Sobral,Reriutaba,231170
CE,Sobral,Santa Quitéria,231220
CE,Sobral,Santana do Acaraú,231200
CE,Sobral,Senador Sá,231280
CE,Sobral,Sobral,231290
CE,Sobral,Uruoca,231390
CE,Sobral,Varjota,231395
CE,Tauá,Aiuaba,230040
CE,Tauá,Arneiroz,230150
CE,Tauá,Parambu,231030
CE,Tauá,Tauá,231330
CE,Tianguá,Carnaubal,230340
CE,Tianguá,Croatá,230423
CE,Tianguá,Guaraciaba do Norte,230500
CE,Tianguá,Ibiapina,230530
CE,Tianguá,São Benedito,231230
CE,Tianguá,Tianguá,231340
CE,Tianguá,Ubajara,231360
CE,Tianguá,Viçosa do Ceará,231410
DF,Distrito Federal,Brasília,530010
ES,SR Cachoeiro do Itapemirim,Alegre,320020
ES,SR Cachoeiro do Itapemirim,Apiacá,320050
ES,SR Cachoeiro do Itapemirim,Atilio Vivacqua,320070
ES,SR Cachoeiro do Itapemirim,Bom Jesus do Norte,320110
ES,SR Cachoeiro do Itapemirim,Cachoeiro de Itapemirim,320120
ES,SR Cachoeiro do Itapemirim,Castelo,320140
ES,SR Cachoeiro do Itapemirim,Divino de São Lourenço,320180
ES,SR Cachoeiro do Itapemirim,Dores do Rio Preto,320200
ES,SR Cachoeiro do Itapemirim,Guaçuí,320230
ES,SR Cachoeiro do Itapemirim,Ibatiba,320245
ES,SR Cachoeiro do Itapemirim,Ibitirama,320255
ES,SR Cachoeiro do Itapemirim,Iconha,320260
ES,SR Cachoeiro do Itapemirim,Irupi,320265
ES,SR Cachoeiro do Itapemirim,Itapemirim,320280
ES,SR Cachoeiro do Itapemirim,Iúna,320300
ES,SR Cachoeiro do Itapemirim,Jerônimo Monteiro,320310
ES,SR Cachoeiro do Itapemirim,Marataízes,320332
ES,SR Cachoeiro do Itapemirim,Mimoso do Sul,320340
ES,SR Cachoeiro do Itapemirim,Muniz Freire,320370
ES,SR Cachoeiro do Itapemirim,Muqui,320380
ES,SR Cachoeiro do Itapemirim,Presidente Kennedy,320430
ES,SR Cachoeiro do Itapemirim,Rio Novo do Sul,320440
ES,SR Cachoeiro do Itapemirim,São José do Calçado,320480
ES,SR Cachoeiro do Itapemirim,Vargem Alta,320503
ES,SR Colatina,Água Doce do Norte,320016
ES,SR Colatina,Águia Branca,320013
ES,SR Colatina,Alto Rio Novo,320035
ES,SR Colatina,Aracruz,320060
ES,SR Colatina,Baixo Guandu,320080
ES,SR Colatina,Barra de São Francisco,320090
ES,SR Colatina,Colatina,320150
ES,SR Colatina,Ecoporanga,320210
ES,SR Colatina,Governador Lindenberg,320225
ES,SR Colatina,Ibiraçu,320250
ES,SR Colatina,João Neiva,320313
ES,SR Colatina,Linhares,320320
ES,SR Colatina,Mantenópolis,320330
ES,SR Colatina,Marilândia,320335
ES,SR Colatina,Nova Venécia,320390
ES,SR Colatina,Pancas,320400
ES,SR Colatina,Rio Bananal,320435
ES,SR Colatina,São Domingos do Norte,320465
ES,SR Colatina,São Gabriel da Palha,320470
ES,SR Colatina,São Roque do Canaã,320495
ES,SR Colatina,Sooretama,320501
ES,SR Colatina,Vila Pavão,320515
ES,SR Colatina,Vila Valério,320517
ES,SR São Mateus,Boa Esperança,320100
ES,SR São Mateus,Conceição da Barra,320160
ES,SR São Mateus,Jaguaré,320305
ES,SR São Mateus,Montanha,320350
ES,SR São Mateus,Mucurici,320360
ES,SR São Mateus,Pedro Canário,320405
ES,SR São Mateus,Pinheiros,320410
ES,SR São Mateus,Ponto Belo,320425
ES,SR São Mateus,São Mateus,320490
ES,SR Vitória,Afonso Cláudio,320010
ES,SR Vitória,Alfredo Chaves,320030
ES,SR Vitória,Anchieta,320040
ES,SR Vitória,Brejetuba,320115
ES,SR Vitória,Cariacica,320130
ES,SR Vitória,Conceição do Castelo,320170
ES,SR Vitória,Domingos Martins,320190
ES,SR Vitória,Fundão,320220
ES,SR Vitória,Guarapari,320240
ES,SR Vitória,Itaguaçu,320270
ES,SR Vitória,Itarana,320290
ES,SR Vitória,Laranja da Terra,320316
ES,SR Vitória,Marechal Floriano,320334
ES,SR Vitória,Piúma,320420
ES,SR Vitória,Santa Leopoldina,320450
ES,SR Vitória,Santa Maria de Jetibá,320455
ES,SR Vitória,Santa Teresa,320460
ES,SR Vitória,Serra,320500
ES,SR Vitória,Venda Nova do Imigrante,320506
ES,SR Vitória,Viana,320510
ES,SR Vitória,Vila Velha,320520
ES,SR Vitória,Vitória,320530
GO,Central,Abadia de Goiás,520005
GO,Central,Anicuns,520130
GO,Central,Araçu,520160
GO,Central,Avelinópolis,520280
GO,Central,Brazabrantes,520360
GO,Central,Campestre de Goiás,520460
GO,Central,Caturaí,520520
GO,Central,Damolândia,520680
GO,Central,Goiânia,520870
GO,Central,Goianira,520880
GO,Central,Guapó,520920
GO,Central,Inhumas,521000
GO,Central,Itauçu,521140
GO,Central,Jesúpolis,521205
GO,Central,Nazário,521440
GO,Central,Nerópolis,521450
GO,Central,Nova Veneza,521500
GO,Central,Ouro Verde de Goiás,521540
GO,Central,Petrolina de Goiás,521680
GO,Central,Santa Bárbara de Goiás,521910
GO,Central,Santa Rosa de Goiás,521950
GO,Central,Santo Antônio de Goiás,521973
GO,Central,São Francisco de Goiás,521990
GO,Central,Taquaral de Goiás,522100
GO,Central,Trindade,522140
GO,Centro Sul,Aparecida de Goiânia,520140
GO,Centro Sul,Aragoiânia,520180
GO,Centro Sul,Bela Vista de Goiás,520330
GO,Centro Sul,Bonfinópolis,520355
GO,Centro Sul,Caldazinha,520455
GO,Centro Sul,Cezarina,520545
GO,Centro Sul,Cristianópolis,520630
GO,Centro Sul,Cromínia,520650
GO,Centro Sul,Edealina,520735
GO,Centro Sul,Edéia,520740
GO,Centro Sul,Hidrolândia,520970
GO,Centro Sul,Indiara,520995
GO,Centro Sul,Jandaia,521170
GO,Centro Sul,Leopoldo de Bulhões,521230
GO,Centro Sul,Mairipotaba,521260
GO,Centro Sul,Orizona,521530
GO,Centro Sul,Piracanjuba,521710
GO,Centro Sul,Pontalina,521770
GO,Centro Sul,Professor Jamil,521839
GO,Centro Sul,São Miguel do Passa Quatro,522026
GO,Centro Sul,Senador Canedo,522045
GO,Centro Sul,Silvânia,522060
GO,Centro Sul,Varjão,522190
GO,Centro Sul,Vianópolis,522200
GO,Centro Sul,Vicentinópolis,522205
GO,Entorno Norte,Água Fria de Goiás,520017
GO,Entorno Norte,Alvorada do Norte,520080
GO,Entorno Norte,Buritinópolis,520396
GO,Entorno Norte,Cabeceiras,520400
GO,Entorno Norte,Damianópolis,520670
GO,Entorno Norte,Flores de Goiás,520790
GO,Entorno Norte,Formosa,520800
GO,Entorno Norte,Guarani de Goiás,520940
GO,Entorno Norte,Iaciara,520990
GO,Entorno Norte,Mambaí,521270
GO,Entorno Norte,Nova Roma,521490
GO,Entorno Norte,Planaltina,521760
GO,Entorno Norte,Posse,521830
GO,Entorno Norte,São João d'Aliança,522000
GO,Entorno Norte,Simolândia,522068
GO,Entorno Norte,Sítio d'Abadia,522070
GO,Entorno Norte,Vila Boa,522220
GO,Entorno Sul,Águas Lindas de Goiás,520025
GO,Entorno Sul,Cidade Ocidental,520549
GO,Entorno Sul,Cristalina,520620
GO,Entorno Sul,Luziânia,521250
GO,Entorno Sul,Novo Gama,521523
GO,Entorno Sul,Santo Antônio do Descoberto,521975
GO,Entorno Sul,Valparaíso de Goiás,522185
GO,Estrada de Ferro,Anhanguera,520120
GO,Estrada de Ferro,Caldas Novas,520450
GO,Estrada de Ferro,Campo Alegre de Goiás,520480
GO,Estrada de Ferro,Catalão,520510
GO,Estrada de Ferro,Corumbaíba,520590
GO,Estrada de Ferro,Cumari,520660
GO,Estrada de Ferro,Davinópolis,520690
GO,Estrada de Ferro,Goiandira,520850
GO,Estrada de Ferro,Ipameri,521010
GO,Estrada de Ferro,Marzagão,521290
GO,Estrada de Ferro,Nova Aurora,521480
GO,Estrada de Ferro,Ouvidor,521550
GO,Estrada de Ferro,Palmelo,521580
GO,Estrada de Ferro,Pires do Rio,521740
GO,Estrada de Ferro,Rio Quente,521878
GO,Estrada de Ferro,Santa Cruz de Goiás,521920
GO,Estrada de Ferro,Três Ranchos,522130
GO,Estrada de Ferro,Urutaí,522180
GO,Nordeste,Alto Paraíso de Goiás,520060
GO,Nordeste,Campos Belos,520490
GO,Nordeste,Cavalcante,520530
GO,Nordeste,Divinópolis de Goiás,520830
GO,Nordeste,Monte Alegre de Goiás,521350
GO,Nordeste,São Domingos,521980
GO,Nordeste,Teresina de Goiás,522108
GO,Norte,Bonópolis,520357
GO,Norte,Campinaçu,520465
GO,Norte,Estrela do Norte,520750
GO,Norte,Formoso,520810
GO,Norte,Minaçu,521308
GO,Norte,Montividiu do Norte,521377
GO,Norte,Mundo Novo,521405
GO,Norte,Mutunópolis,521410
GO,Norte,Novo Planalto,521525
GO,Norte,Porangatu,521800
GO,Norte,Santa Tereza de Goiás,521960
GO,Norte,São Miguel do Araguaia,522020
GO,Norte,Trombas,522145
GO,Oeste I,Amorinópolis,520090
GO,Oeste I,Aragarças,520170
GO,Oeste I,Arenópolis,520235
GO,Oeste I,Baliza,520310
GO,Oeste I,Bom Jardim de Goiás,520340
GO,Oeste I,Diorama,520710
GO,Oeste I,Fazenda Nova,520760
GO,Oeste I,Iporá,521020
GO,Oeste I,Israelândia,521030
GO,Oeste I,Ivolândia,521160
GO,Oeste I,Jaupaci,521200
GO,Oeste I,Moiporá,521340
GO,Oeste I,Montes Claros de Goiás,521370
GO,Oeste I,Novo Brasil,521520
GO,Oeste I,Palestina de Goiás,521565
GO,Oeste I,Piranhas,521720
GO,Oeste II,Adelândia,520015
GO,Oeste II,Aurilândia,520260
GO,Oeste II,Buriti de Goiás,520393
GO,Oeste II,Cachoeira de Goiás,520420
GO,Oeste II,Córrego do Ouro,520570
GO,Oeste II,Firminópolis,520780
GO,Oeste II,Palmeiras de Goiás,521570
GO,Oeste II,Palminópolis,521590
GO,Oeste II,Paraúna,521640
GO,Oeste II,Sanclerlândia,521900
GO,Oeste II,São João da Paraúna,522005
GO,Oeste II,São Luís de Montes Belos,522010
GO,Oeste II,Turvânia,522150
GO,Pirineus,Abadiânia,520010
GO,Pirineus,Alexânia,520030
GO,Pirineus,Anápolis,520110
GO,Pirineus,Campo Limpo de Goiás,520485
GO,Pirineus,Cocalzinho de Goiás,520551
GO,Pirineus,Corumbá de Goiás,520580
GO,Pirineus,Gameleira de Goiás,520815
GO,Pirineus,Goianápolis,520840
GO,Pirineus,Mimoso de Goiás,521305
GO,Pirineus,Padre Bernardo,521560
GO,Pirineus,Pirenópolis,521730
GO,Pirineus,Terezópolis de Goiás,522119
GO,Rio Vermelho,Americano do Brasil,520085
GO,Rio Vermelho,Araguapaz,520215
GO,Rio Vermelho,Aruanã,520250
GO,Rio Vermelho,Britânia,520380
GO,Rio Vermelho,Faina,520753
GO,Rio Vermelho,Goiás,520890
GO,Rio Vermelho,Guaraíta,520929
GO,Rio Vermelho,Heitoraí,520960
GO,Rio Vermelho,Itaberaí,521040
GO,Rio Vermelho,Itaguari,521056
GO,Rio Vermelho,Itapirapuã,521100
GO,Rio Vermelho,Itapuranga,521120
GO,Rio Vermelho,Jussara,521220
GO,Rio Vermelho,Matrinchã,521295
GO,Rio Vermelho,Mossâmedes,521390
GO,Rio Vermelho,Mozarlândia,521400
GO,Rio Vermelho,Nova Crixás,521483
GO,Rio Vermelho,Santa Fé de Goiás,521925
GO,São Patrício,Barro Alto,520320
GO,São Patrício,Campos Verdes,520495
GO,São Patrício,Carmo do Rio Verde,520500
GO,São Patrício,Ceres,520540
GO,São Patrício,Crixás,520640
GO,São Patrício,Goianésia,520860
GO,São Patrício,Guarinos,520945
GO,São Patrício,Ipiranga de Goiás,521015
GO,São Patrício,Itaguaru,521060
GO,São Patrício,Itapaci,521090
GO,São Patrício,Jaraguá,521180
GO,São Patrício,Morro Agudo de Goiás,521385
GO,São Patrício,Nova América,521470
GO,São Patrício,Nova Glória,521486
GO,São Patrício,Pilar de Goiás,521690
GO,São Patrício,Rialma,521860
GO,São Patrício,Rianápolis,521870
GO,São Patrício,Rubiataba,521890
GO,São Patrício,Santa Isabel,521935
GO,São Patrício,Santa Rita do Novo Destino,521945
GO,São Patrício,Santa Terezinha de Goiás,521970
GO,São Patrício,São Luíz do Norte,522015
GO,São Patrício,São Patrício,522028
GO,São Patrício,Uirapuru,522157
GO,São Patrício,Uruana,522170
GO,São Patrício,Vila Propício,522230
GO,Serra da Mesa,Alto Horizonte,520055
GO,Serra da Mesa,Amaralina,520082
GO,Serra da Mesa,Campinorte,520470
GO,Serra da Mesa,Colinas do Sul,520552
GO,Serra da Mesa,Hidrolina,520980
GO,Serra da Mesa,Mara Rosa,521280
GO,Serra da Mesa,Niquelândia,521460
GO,Serra da Mesa,Nova Iguaçu de Goiás,521487
GO,Serra da Mesa,Uruaçu,522160
GO,Sudoeste I,Acreúna,520013
GO,Sudoeste I,Aparecida do Rio Doce,520145
GO,Sudoeste I,Cachoeira Alta,520410
GO,Sudoeste I,Caçu,520430
GO,Sudoeste I,Castelândia,520505
GO,Sudoeste I,Itajá,521080
GO,Sudoeste I,Itarumã,521130
GO,Sudoeste I,Lagoa Santa,521225
GO,Sudoeste I,Maurilândia,521300
GO,Sudoeste I,Montividiu,521375
GO,Sudoeste I,Paranaiguara,521630
GO,Sudoeste I,Quirinópolis,521850
GO,Sudoeste I,Rio Verde,521880
GO,Sudoeste I,Santa Helena de Goiás,521930
GO,Sudoeste I,Santo Antônio da Barra,521971
GO,Sudoeste I,São Simão,522040
GO,Sudoeste I,Turvelândia,522155
GO,Sudoeste II,Aporé,520150
GO,Sudoeste II,Caiapônia,520440
GO,Sudoeste II,Chapadão do Céu,520547
GO,Sudoeste II,Doverlândia,520725
GO,Sudoeste II,Jataí,521190
GO,Sudoeste II,Mineiros,521310
GO,Sudoeste II,Perolândia,521645
GO,Sudoeste II,Portelândia,521810
GO,Sudoeste II,Santa Rita do Araguaia,521940
GO,Sudoeste II,Serranópolis,522050
GO,Sul,Água Limpa,520020
GO,Sul,Aloândia,520050
GO,Sul,Bom Jesus de Goiás,520350
GO,Sul,Buriti Alegre,520390
GO,Sul,Cachoeira Dourada,520425
GO,Sul,Goiatuba,520910
GO,Sul,Gouvelândia,520915
GO,Sul,Inaciolândia,520993
GO,Sul,Itumbiara,521150
GO,Sul,Joviânia,521210
GO,Sul,Morrinhos,521380
GO,Sul,Panamá,521600
GO,Sul,Porteirão,521805
MA,Alpercatas,Buriti Bravo,210230
MA,Alpercatas,Colinas,210350
MA,Alpercatas,Fortuna,210420
MA,Alpercatas,Jatobá,210545
MA,Alpercatas,Mirador,210670
MA,Alpercatas,Sucupira do Norte,211190
MA,Alto Munim,Afonso Cunha,210010
MA,Alto Munim,Anapurus,210080
MA,Alto Munim,Belágua,210173
MA,Alto Munim,Buriti,210220
MA,Alto Munim,Chapadinha,210320
MA,Alto Munim,Mata Roma,210640
MA,Alto Munim,São Benedito do Rio Preto,211040
MA,Alto Munim,Urbano Santos,211260
MA,Alto Turi,Araguanã,210087
MA,Alto Turi,Governador Newton Bello,210465
MA,Alto Turi,Nova Olinda do Maranhão,210735
MA,Alto Turi,Presidente Médici,210923
MA,Alto Turi,Santa Luzia do Paruá,211003
MA,Alto Turi,Zé Doca,211400
MA,Baixada Maranhense,Bacurituba,210135
MA,Baixada Maranhense,Cajapió,210240
MA,Baixada Maranhense,Palmeirândia,210760
MA,Baixada Maranhense,São Bento,211050
MA,Baixada Maranhense,São João Batista,211100
MA,Baixada Maranhense,São Vicente Ferrer,211170
MA,Baixo Balsas,Benedito Leite,210180
MA,Baixo Balsas,Loreto,210610
MA,Baixo Balsas,Sambaíba,210970
MA,Baixo Balsas,São Domingos do Azeitão,211065
MA,Baixo Balsas,São Félix de Balsas,211080
MA,Baixo Balsas,São Raimundo das Mangabeiras,211160
MA,Baixo Itapecuru,Anajatuba,210070
MA,Baixo Itapecuru,Itapecuru Mirim,210540
MA,Baixo Itapecuru,Nina Rodrigues,210720
MA,Baixo Itapecuru,Presidente Vargas,210930
MA,Baixo Itapecuru,Santa Rita,211020
MA,Baixo Itapecuru,Vargem Grande,211270
MA,Baixo Munim,Axixá,210110
MA,Baixo Munim,Bacabeira,210125
MA,Baixo Munim,Cachoeira Grande,210237
MA,Baixo Munim,Icatu,210510
MA,Baixo Munim,Morros,210710
MA,Baixo Munim,Presidente Juscelino,210920
MA,Baixo Munim,Rosário,210960
MA,Baixo Turi,Boa Vista do Gurupi,210197
MA,Baixo Turi,Centro do Guilherme,210315
MA,Baixo Turi,Centro Novo do Maranhão,210317
MA,Baixo Turi,Governador Nunes Freire,210467
MA,Baixo Turi,Junco do Maranhão,210565
MA,Baixo Turi,Maracaçumé,210632
MA,Baixo Turi,Maranhãozinho,210637
MA,Carajás,Açailândia,210005
MA,Carajás,Bom Jesus das Selvas,210203
MA,Carajás,Buriticupu,210232
MA,Carajás,Cidelândia,210325
MA,Carajás,Itinga do Maranhão,210542
MA,Carajás,São Francisco do Brejão,211085
MA,Carajás,São Pedro da Água Branca,211153
MA,Carajás,Vila Nova dos Martírios,211285
MA,Chapada das Mesas,Campestre do Maranhão,210255
MA,Chapada das Mesas,Carolina,210280
MA,Chapada das Mesas,Estreito,210405
MA,Chapada das Mesas,Feira Nova do Maranhão,210407
MA,Chapada das Mesas,Lajeado Novo,210598
MA,Chapada das Mesas,Porto Franco,210900
MA,Chapada das Mesas,São João do Paraíso,211105
MA,Chapada das Mesas,São Pedro dos Crentes,211157
MA,Cocais,Alto Alegre do Maranhão,210043
MA,Cocais,Codó,210330
MA,Cocais,Coroatá,210360
MA,Cocais,Peritoró,210845
MA,Cocais,Timbiras,211210
MA,Delta do Parnaíba,Água Doce do Maranhão,210015
MA,Delta do Parnaíba,Araioses,210090
MA,Delta do Parnaíba,Brejo,210210
MA,Delta do Parnaíba,Magalhães de Almeida,210630
MA,Delta do Parnaíba,Milagres do Maranhão,210667
MA,Delta do Parnaíba,Santa Quitéria do Maranhão,211010
MA,Delta do Parnaíba,Santana do Maranhão,211023
MA,Delta do Parnaíba,São Bernardo,211060
MA,Eixos Rodo-Ferroviários,Arari,210100
MA,Eixos Rodo-Ferroviários,Cantanhede,210270
MA,Eixos Rodo-Ferroviários,Matões do Norte,210663
MA,Eixos Rodo-Ferroviários,Miranda do Norte,210675
MA,Eixos Rodo-Ferroviários,Pirapemas,210880
MA,Eixos Rodo-Ferroviários,São Mateus do Maranhão,211150
MA,Eixos Rodo-Ferroviários,Vitória do Mearim,211290
MA,Flores,Capinzal do Norte,210275
MA,Flores,Dom Pedro,210380
MA,Flores,Gonçalves Dias,210440
MA,Flores,Governador Archer,210450
MA,Flores,Joselândia,210560
MA,Flores,Santo Antônio dos Lopes,211030
MA,Flores,São José dos Basílios,211125
MA,Gerais de Balsas,Alto Parnaíba,210050
MA,Gerais de Balsas,Balsas,210140
MA,Gerais de Balsas,Fortaleza dos Nogueiras,210410
MA,Gerais de Balsas,Nova Colinas,210725
MA,Gerais de Balsas,Riachão,210950
MA,Gerais de Balsas,Tasso Fragoso,211200
MA,Guajajaras,Barra do Corda,210160
MA,Guajajaras,Fernando Falcão,210408
MA,Guajajaras,Jenipapo dos Vieiras,210547
MA,Gurupi,Amapá do Maranhão,210055
MA,Gurupi,Cândido Mendes,210260
MA,Gurupi,Carutapera,210290
MA,Gurupi,Godofredo Viana,210430
MA,Gurupi,Luís Domingues,210620
MA,Ilha do Maranhão,Paço do Lumiar,210750
MA,Ilha do Maranhão,Raposa,210945
MA,Ilha do Maranhão,São José de Ribamar,211120
MA,Ilha do Maranhão,São Luís,211130
MA,Imigrantes,Lago da Pedra,210570
MA,Imigrantes,Lago do Junco,210580
MA,Imigrantes,Lago dos Rodrigues,210594
MA,Imigrantes,Lagoa Grande do Maranhão,210596
MA,Imigrantes,Marajá do Sena,210635
MA,Imigrantes,Paulo Ramos,210810
MA,Lagos,Cajari,210250
MA,Lagos,Matinha,210650
MA,Lagos,Olinda Nova do Maranhão,210745
MA,Lagos,Penalva,210830
MA,Lagos,Viana,211280
MA,Lençóis Maranhenses,Barreirinhas,210170
MA,Lençóis Maranhenses,Humberto de Campos,210500
MA,Lençóis Maranhenses,Paulino Neves,210805
MA,Lençóis Maranhenses,Primeira Cruz,210940
MA,Lençóis Maranhenses,Santo Amaro do Maranhão,211027
MA,Lençóis Maranhenses,Tutóia,211250
MA,Litoral Ocidental,Apicum-Açu,210083
MA,Litoral Ocidental,Bacuri,210130
MA,Litoral Ocidental,Cedral,210310
MA,Litoral Ocidental,Central do Maranhão,210312
MA,Litoral Ocidental,Cururupu,210370
MA,Litoral Ocidental,Guimarães,210490
MA,Litoral Ocidental,Mirinzal,210680
MA,Litoral Ocidental,Porto Rico do Maranhão,210905
MA,Litoral Ocidental,Serrano do Maranhão,211178
MA,Mearim,Altamira do Maranhão,210040
MA,Mearim,Bacabal,210120
MA,Mearim,Bom Lugar,210207
MA,Mearim,Brejo de Areia,210215
MA,Mearim,Conceição do Lago-Açu,210355
MA,Mearim,Lago Verde,210590
MA,Mearim,Olho d'Água das Cunhãs,210740
MA,Mearim,São Luís Gonzaga do Maranhão,211140
MA,Mearim,Vitorino Freire,211300
MA,Médio Mearim,Bernardo do Mearim,210193
MA,Médio Mearim,Esperantinópolis,210400
MA,Médio Mearim,Igarapé Grande,210520
MA,Médio Mearim,Lima Campos,210600
MA,Médio Mearim,Pedreiras,210820
MA,Médio Mearim,Poção de Pedras,210890
MA,Médio Mearim,São Raimundo do Doca Bezerra,211163
MA,Médio Mearim,São Roberto,211167
MA,Médio Mearim,Trizidela do Vale,211223
MA,Médio Parnaíba,Matões,210660
MA,Médio Parnaíba,Parnarama,210780
MA,Médio Parnaíba,Timon,211220
MA,Pericumã,Alcântara,210020
MA,Pericumã,Bequimão,210190
MA,Pericumã,Pedro do Rosário,210825
MA,Pericumã,Peri Mirim,210840
MA,Pericumã,Pinheiro,210860
MA,Pericumã,Presidente Sarney,210927
MA,Pericumã,Santa Helena,210980
MA,Pericumã,Turiaçu,211240
MA,Pericumã,Turilândia,211245
MA,Pindaré,Alto Alegre do Pindaré,210047
MA,Pindaré,Bela Vista do Maranhão,210177
MA,Pindaré,Bom Jardim,210200
MA,Pindaré,Igarapé do Meio,210515
MA,Pindaré,Monção,210690
